reviews,
reviews.topic6.like,0.0037558216
reviews.topic6.new,0.00345433
reviews.topic6.staff,0.0031984332
reviews.topic6.really,0.003159275
reviews.topic6.people,0.0029413945
reviews.topic6.vegas,0.0028908325
reviews.topic6.did,0.0028896267
reviews.topic6.nice,0.002816035
reviews.topic6.friendly,0.002776781
reviews.topic6.love,0.0026866717
reviews.topic6.food,0.0026761363
reviews.topic6.don,0.0026505832
reviews.topic6.work,0.002628145
reviews.topic6.got,0.0025975222
reviews.topic6.bar,0.0025277117
reviews.topic6.ve,0.002527268
reviews.topic7,
reviews.topic7.food,0.00963573
reviews.topic7.great,0.0072593717
reviews.topic7.service,0.005348855
reviews.topic7.pizza,0.005169253
reviews.topic7.try,0.005055316
reviews.topic7.ordered,0.0047906237
reviews.topic7.menu,0.0046639806
reviews.topic7.like,0.0046341666
reviews.topic7.delicious,0.004613084
reviews.topic7.really,0.0045706127
reviews.topic7.chicken,0.0045610163
reviews.topic7.just,0.004484258
reviews.topic7.burger,0.004426549
reviews.topic7.restaurant,0.003966715
reviews.topic7.fresh,0.0039062428
reviews.topic7.time,0.0036344638
reviews.topic7.definitely,0.0035701308
reviews.topic7.fries,0.0035592308
reviews.topic7.order,0.0035313927
reviews.topic7.cheese,0.0035188443
