France,60033000
United States,43318000
Spain,32971000
Italy,31052000
United Kingdom,21719000
Mexico,20241000
China,20034000
Poland,19215000
Austria,17173000
Canada,16932000
Germany,14847000
Russian Federation,10290000
Greece,10130000
Malaysia,7469000
Turkey,7083000
Thailand,6952000
Switzerland,6946000
Netherlands,6574000
Singapore,6070000
Belgium,5560000
